ID,State,City,Locality,Property_Type,BHK,Size_in_SqFt,Price_in_Lakhs,Price_per_SqFt,Year_Built,Furnished_Status,Floor_No,Total_Floors,Age_of_Property,Nearby_Schools,Nearby_Hospitals,Public_Transport_Accessibility,Parking_Space,Security,Amenities,Facing,Owner_Type,Availability_Status
13606,Delhi,Delhi,Vasant Kunj,Independent_House,3,1445,225.49,17347,2000,Unfurnished,2,5,25,1,2,2,Covered,Yes,"Power Backup, CCTV, Lift, Clubhouse",West,Owner,2 Months
13607,Delhi,Delhi,Noida Sec 18,Apartment,4,1661,84.02,5495,1999,Semi-Furnished,2,2,26,2,3,2,Open,Yes,"Garden, Lift",West,Owner,Immediate
13608,Delhi,Delhi,Punjabi Bagh,Villa,3,1222,124.73,10746,2005,Unfurnished,3,3,20,6,3,3,Covered,No,,West,Agent,Immediate
13609,Delhi,Delhi,Gurgaon MG Road,Apartment,5,2731,254.92,10962,1990,Unfurnished,9,14,35,2,1,1,Open,No,"Power Backup, Community Hall, Garden",East,Agent,1 Month
13610,Delhi,Delhi,Pitampura,Builder_Floor,3,1122,72.55,6578,2010,Furnished,2,3,15,5,2,2,Open,No,Clubhouse,West,Owner,1 Month
13611,Delhi,Delhi,Gurgaon MG Road,Apartment,4,1870,201.07,12604,1993,Semi-Furnished,4,5,32,3,3,3,Covered,No,Community Hall,North,Owner,2 Months
13612,Delhi,Delhi,Janakpuri,Independent_House,3,1149,90.93,7180,2018,Semi-Furnished,2,7,7,6,3,2,Covered,No,"CCTV, Pool, Community Hall",South,Owner,Immediate
13613,Delhi,Delhi,Dwarka,Independent_House,2,978,64.87,6644,2020,Furnished,3,3,5,1,1,1,Covered,Yes,Clubhouse,East,Agent,Immediate
13614,Delhi,Delhi,Pitampura,Builder_Floor,4,1899,141.27,6915,2017,Furnished,3,8,8,4,3,2,Open,No,"Clubhouse, Power Backup",North,Owner,Immediate
13615,Delhi,Delhi,Saket,Apartment,2,988,112.82,11824,2001,Furnished,2,7,24,2,0,1,Covered,Yes,"Lift, Power Backup",South,Owner,1 Month
13616,Delhi,Delhi,Mayur Vihar,Apartment,4,1256,54.36,4662,2005,Furnished,2,6,20,3,1,2,No,No,"CCTV, Power Backup",East,Owner,2 Months
13617,Delhi,Delhi,Vasant Kunj,Apartment,2,877,108.53,13477,2009,Unfurnished,0,1,16,2,2,2,Covered,No,,North,Agent,3+ Months
13618,Delhi,Delhi,Vasant Kunj,Apartment,2,932,131.21,15747,1993,Semi-Furnished,1,6,32,5,3,2,Covered,Yes,"Garden, Community Hall, Pool",North,Owner,Immediate
13619,Delhi,Delhi,Connaught Place,Apartment,3,1463,186.29,13127,2012,Unfurnished,3,3,13,2,5,2,Covered,No,"Clubhouse, Playground",North,Owner,2 Months
13620,Delhi,Delhi,Janakpuri,Apartment,1,563,27.0,5595,1995,Semi-Furnished,1,3,30,4,0,2,Open,Yes,Power Backup,North,Agent,Immediate
13621,Delhi,Delhi,Lajpat Nagar,Apartment,3,1295,119.77,9387,2006,Semi-Furnished,4,4,19,4,4,3,Open,No,Power Backup,East,Builder,Immediate
13622,Delhi,Delhi,Noida Sec 18,Apartment,4,1479,97.29,6516,2001,Unfurnished,0,2,24,4,2,2,Open,No,"Lift, CCTV, Power Backup",North,Agent,Immediate
13623,Delhi,Delhi,Saket,Villa,1,495,53.94,12367,1990,Furnished,0,1,35,3,2,1,Open,Yes,"Gym, CCTV",North,Owner,Immediate
13624,Delhi,Delhi,Mayur Vihar,Apartment,4,1931,132.99,6784,2023,Unfurnished,6,7,2,2,2,3,Covered,No,"Community Hall, Power Backup, Playground",South,Owner,Immediate
13625,Delhi,Delhi,Vasant Kunj,Apartment,1,452,54.8,13215,1993,Furnished,1,5,32,3,5,1,Open,Yes,Pool,West,Agent,1 Month
13626,Delhi,Delhi,Vasant Kunj,Apartment,5,2624,295.58,12863,1995,Semi-Furnished,3,5,30,6,4,2,Open,No,"Community Hall, CCTV, Gym, Pool",South,Owner,Immediate
13627,Delhi,Delhi,South Extension,Apartment,4,1422,184.02,12748,2022,Unfurnished,4,5,3,0,1,1,Covered,No,"Community Hall, Clubhouse",North,Owner,Immediate
13628,Delhi,Delhi,Janakpuri,Apartment,2,851,50.9,5793,2016,Unfurnished,1,6,9,5,1,2,Open,Yes,"Gym, Community Hall",East,Owner,Immediate
13629,Delhi,Delhi,Lajpat Nagar,Apartment,2,812,75.51,10933,1995,Semi-Furnished,2,7,30,3,2,3,Covered,Yes,Gym,South,Owner,1 Month
13630,Delhi,Delhi,Saket,Apartment,3,1019,115.56,11130,2004,Furnished,1,2,21,1,2,2,Open,Yes,,West,Owner,Immediate
13631,Delhi,Delhi,Other,Apartment,3,1094,51.11,4608,2012,Semi-Furnished,1,3,13,3,0,3,Open,No,"Community Hall, Garden",South,Owner,Immediate
13632,Delhi,Delhi,Gurgaon MG Road,Apartment,1,566,80.12,15679,1991,Furnished,1,2,34,3,2,2,Covered,Yes,"Clubhouse, Playground",North,Owner,Immediate
13633,Delhi,Delhi,Lajpat Nagar,Apartment,4,1769,156.59,8446,2017,Furnished,1,1,8,5,3,2,Open,No,,West,Agent,2 Months
13634,Delhi,Delhi,Greater Kailash,Villa,3,1357,180.43,12859,2021,Unfurnished,2,4,4,0,4,3,Covered,No,Clubhouse,West,Owner,2 Months
13635,Delhi,Delhi,South Extension,Apartment,2,1023,108.12,11918,2005,Unfurnished,3,5,20,0,2,2,Covered,Yes,"Lift, CCTV",East,Owner,Immediate
13636,Delhi,Delhi,Vasant Kunj,Apartment,2,947,145.74,17464,2017,Semi-Furnished,2,6,8,4,3,1,No,No,Community Hall,West,Agent,2 Months
13637,Delhi,Delhi,Dwarka,Apartment,2,885,45.04,5958,1998,Furnished,2,6,27,4,5,1,Covered,No,"CCTV, Gym, Clubhouse, Community Hall",South,Agent,Immediate
13638,Delhi,Delhi,Greater Kailash,Builder_Floor,1,469,64.12,15946,2001,Unfurnished,0,5,24,2,1,1,Open,Yes,"CCTV, Power Backup, Playground",East,Agent,Immediate
13639,Delhi,Delhi,Dwarka,Apartment,2,816,38.78,5263,2002,Unfurnished,0,4,23,1,3,2,Open,No,"Community Hall, CCTV",North,Owner,Immediate
13640,Delhi,Delhi,Other,Apartment,4,1768,97.84,5592,2017,Unfurnished,0,4,8,1,1,2,Open,No,"Power Backup, Lift",North,Agent,Immediate
13641,Delhi,Delhi,Dwarka,Apartment,1,544,33.6,6562,2004,Furnished,1,5,21,0,2,1,Open,Yes,"Power Backup, Playground, Community Hall",West,Owner,Immediate
13642,Delhi,Delhi,Mayur Vihar,Builder_Floor,3,1340,89.1,7499,2004,Semi-Furnished,1,4,21,5,2,2,Open,Yes,"Community Hall, CCTV",East,Owner,Immediate
13643,Delhi,Delhi,Pitampura,Apartment,2,1045,61.11,6161,2016,Unfurnished,1,4,9,4,1,3,Open,No,Playground,North,Owner,2 Months
13644,Delhi,Delhi,Connaught Place,Apartment,4,1741,403.99,24325,1999,Furnished,2,5,26,4,0,2,Open,Yes,"Clubhouse, Lift",South,Owner,3+ Months
13645,Delhi,Delhi,Saket,Apartment,4,1718,144.77,9492,1998,Unfurnished,3,7,27,0,1,1,Open,No,"CCTV, Power Backup, Community Hall",West,Owner,1 Month
13646,Delhi,Delhi,Noida Sec 18,Apartment,2,990,53.75,4986,2020,Semi-Furnished,1,1,5,2,1,2,Open,Yes,"Gym, Power Backup",South,Owner,Immediate
13647,Delhi,Delhi,Karol Bagh,Builder_Floor,3,1670,170.57,10339,1991,Semi-Furnished,4,8,34,0,1,3,Covered,Yes,"Community Hall, Gym",North,Owner,2 Months
13648,Delhi,Delhi,Vasant Kunj,Apartment,2,998,120.33,12128,2008,Furnished,1,5,17,3,2,2,Covered,Yes,Garden,South,Owner,Immediate
13649,Delhi,Delhi,Janakpuri,Apartment,3,1305,102.29,7702,2012,Furnished,4,9,13,3,1,2,Covered,No,"Power Backup, Gym, Clubhouse",East,Agent,1 Month
13650,Delhi,Delhi,Pitampura,Apartment,3,1027,56.33,5958,1996,Semi-Furnished,1,5,29,4,0,1,Covered,Yes,"Pool, Playground",South,Owner,Immediate
13651,Delhi,Delhi,Karol Bagh,Apartment,3,1465,137.56,9664,1996,Furnished,0,4,29,2,1,2,Covered,Yes,"Lift, Gym",North,Agent,1 Month
13652,Delhi,Delhi,Saket,Apartment,4,2223,214.57,9314,2016,Semi-Furnished,2,7,9,4,0,1,Open,No,"Clubhouse, Power Backup, Community Hall",North,Owner,3+ Months
13653,Delhi,Delhi,Janakpuri,Apartment,2,786,41.61,6174,2003,Unfurnished,1,6,22,4,2,1,Covered,Yes,"Gym, Playground, Garden, Power Backup",West,Owner,Immediate
13654,Delhi,Delhi,Pitampura,Apartment,3,1500,101.14,7901,1996,Unfurnished,1,6,29,6,1,2,Open,Yes,"Lift, Clubhouse",South,Owner,3+ Months
13655,Delhi,Delhi,Connaught Place,Apartment,3,1386,239.15,15589,2016,Furnished,3,4,9,9,1,2,Covered,No,"Garden, Playground",West,Builder,Immediate
13656,Delhi,Delhi,Dwarka,Apartment,2,945,57.22,6747,1992,Semi-Furnished,3,3,33,4,2,1,Open,Yes,"Pool, CCTV",North,Owner,1 Month
13657,Delhi,Delhi,Rohini,Apartment,3,1359,69.77,5905,1991,Unfurnished,4,7,34,5,2,1,Open,No,Gym,South,Owner,2 Months
13658,Delhi,Delhi,Gurgaon MG Road,Apartment,3,1367,180.97,12944,2013,Furnished,4,7,12,2,2,1,Covered,Yes,"Pool, Lift",North,Owner,3+ Months
13659,Delhi,Delhi,Dwarka,Apartment,3,1307,76.93,5747,2018,Unfurnished,4,4,7,0,1,3,Open,Yes,"Power Backup, Pool, Community Hall",North,Owner,1 Month
13660,Delhi,Delhi,Greater Kailash,Apartment,3,1536,331.31,21385,2022,Semi-Furnished,1,2,3,2,2,2,Covered,No,"Clubhouse, Gym",North,Owner,3+ Months
13661,Delhi,Delhi,Punjabi Bagh,Builder_Floor,3,1329,103.92,7322,2017,Unfurnished,4,8,8,2,1,3,Covered,Yes,"Lift, CCTV, Community Hall, Gym",North,Owner,1 Month
13662,Delhi,Delhi,Connaught Place,Villa,1,525,96.36,22598,1990,Unfurnished,1,5,35,5,2,2,Covered,Yes,,East,Owner,Immediate
13663,Delhi,Delhi,Other,Apartment,3,1247,55.3,4661,2023,Unfurnished,0,3,2,0,1,2,Open,No,"Power Backup, Clubhouse",North,Owner,Immediate
13664,Delhi,Delhi,Connaught Place,Builder_Floor,2,976,126.82,13599,2013,Semi-Furnished,3,7,12,6,3,2,Covered,No,"CCTV, Community Hall, Playground",South,Owner,1 Month
13665,Delhi,Delhi,Gurgaon MG Road,Builder_Floor,4,2170,178.65,9125,2008,Semi-Furnished,3,3,17,8,2,1,Open,No,Playground,South,Owner,2 Months
13666,Delhi,Delhi,Mayur Vihar,Apartment,1,507,26.9,5486,2011,Semi-Furnished,0,5,14,1,1,2,Open,Yes,Power Backup,West,Owner,Immediate
13667,Delhi,Delhi,Mayur Vihar,Apartment,4,1804,88.54,4637,2009,Semi-Furnished,3,5,16,1,4,2,Open,No,"Power Backup, Lift",South,Owner,1 Month
13668,Delhi,Delhi,Greater Kailash,Independent_House,4,2070,248.69,14097,1997,Unfurnished,5,10,28,3,3,2,Open,No,,North,Owner,Immediate
13669,Delhi,Delhi,Lajpat Nagar,Apartment,3,1521,159.56,10360,2012,Semi-Furnished,3,8,13,4,2,3,Open,Yes,Garden,North,Owner,Immediate
13670,Delhi,Delhi,Gurgaon MG Road,Apartment,4,1835,169.73,10284,2004,Unfurnished,4,5,21,3,1,2,Covered,No,"Playground, Clubhouse, Pool",East,Owner,Immediate
13671,Delhi,Delhi,Karol Bagh,Apartment,3,1424,153.22,10994,2017,Unfurnished,1,6,8,2,3,2,Covered,No,"CCTV, Clubhouse",East,Owner,Immediate
13672,Delhi,Delhi,South Extension,Apartment,3,1200,144.35,12436,2012,Unfurnished,3,5,13,1,2,3,Open,Yes,Power Backup,East,Owner,1 Month
13673,Delhi,Delhi,Dwarka,Apartment,1,511,27.15,5001,2015,Unfurnished,1,1,10,4,1,1,Covered,Yes,"Playground, Community Hall",East,Owner,2 Months
13674,Delhi,Delhi,Janakpuri,Builder_Floor,4,1534,78.66,5312,2018,Unfurnished,5,8,7,3,1,2,Covered,No,"Garden, Lift, Playground",East,Owner,1 Month
13675,Delhi,Delhi,Lajpat Nagar,Villa,2,991,106.52,11457,2014,Unfurnished,1,5,11,0,1,3,Open,No,"Lift, Clubhouse",North,Owner,Immediate
13676,Delhi,Delhi,Gurgaon MG Road,Builder_Floor,3,1282,186.33,15474,2011,Unfurnished,4,7,14,2,0,2,Open,No,Community Hall,West,Agent,2 Months
13677,Delhi,Delhi,Mayur Vihar,Apartment,2,963,54.72,5228,2020,Furnished,3,5,5,5,2,1,Open,Yes,Pool,East,Owner,Immediate
13678,Delhi,Delhi,Janakpuri,Apartment,4,1930,121.91,6908,2006,Semi-Furnished,2,3,19,2,1,2,Covered,Yes,Pool,East,Agent,3+ Months
13679,Delhi,Delhi,Janakpuri,Builder_Floor,3,1102,72.0,7157,2012,Unfurnished,3,4,13,4,1,2,Covered,Yes,"CCTV, Power Backup",East,Owner,Immediate
13680,Delhi,Delhi,Rohini,Apartment,2,774,51.92,6626,2022,Unfurnished,1,6,3,2,0,2,Covered,No,"Garden, Gym",West,Owner,2 Months
13681,Delhi,Delhi,Mayur Vihar,Apartment,3,1205,55.04,4644,2006,Semi-Furnished,2,2,19,1,5,2,Covered,No,CCTV,East,Owner,Immediate
13682,Delhi,Delhi,Punjabi Bagh,Apartment,2,839,62.78,9223,1992,Unfurnished,0,3,33,3,1,3,Covered,No,"Clubhouse, Pool",North,Owner,Immediate
13683,Delhi,Delhi,Mayur Vihar,Apartment,3,1116,62.38,5925,2011,Unfurnished,1,5,14,2,4,2,Open,No,"Lift, Garden, Pool",South,Owner,Immediate
13684,Delhi,Delhi,Greater Kailash,Apartment,4,2219,408.73,17446,2013,Furnished,3,3,12,5,2,2,Open,Yes,"Pool, Community Hall",West,Owner,3+ Months
13685,Delhi,Delhi,Karol Bagh,Apartment,2,901,74.47,8422,2019,Unfurnished,1,4,6,2,3,2,Covered,Yes,"Clubhouse, Pool",West,Owner,Immediate
13686,Delhi,Delhi,Punjabi Bagh,Apartment,5,2286,203.94,8756,2001,Furnished,2,3,24,1,0,2,Open,Yes,"Pool, Lift, Gym, Clubhouse",South,Owner,1 Month
13687,Delhi,Delhi,Mayur Vihar,Apartment,4,1643,93.4,5825,2024,Unfurnished,0,4,1,4,2,2,Open,Yes,CCTV,South,Owner,1 Month
13688,Delhi,Delhi,Connaught Place,Apartment,4,1783,257.86,16684,1993,Unfurnished,1,6,32,2,2,2,No,Yes,"Clubhouse, CCTV",South,Owner,Immediate
13689,Delhi,Delhi,Dwarka,Apartment,4,2066,115.63,5079,2022,Furnished,4,6,3,3,2,1,Covered,No,"Power Backup, Garden, Lift",East,Agent,Immediate
13690,Delhi,Delhi,Punjabi Bagh,Apartment,3,1145,122.28,10093,2020,Furnished,0,1,5,1,3,1,Covered,Yes,Power Backup,South,Owner,Immediate
13691,Delhi,Delhi,Janakpuri,Apartment,2,1117,56.99,5365,2007,Unfurnished,2,2,18,2,3,2,Covered,Yes,Power Backup,South,Owner,Immediate
13692,Delhi,Delhi,Punjabi Bagh,Apartment,2,908,60.59,7345,1994,Furnished,0,2,31,3,0,2,Covered,Yes,Community Hall,North,Owner,Immediate
13693,Delhi,Delhi,Karol Bagh,Apartment,3,1268,132.52,10328,2012,Unfurnished,2,6,13,3,1,2,Open,Yes,"CCTV, Power Backup",South,Owner,Immediate
13694,Delhi,Delhi,Saket,Apartment,3,1251,113.29,10534,1993,Unfurnished,3,8,32,3,2,2,Open,Yes,"Garden, CCTV",West,Owner,Immediate
13695,Delhi,Delhi,Greater Kailash,Apartment,3,1238,234.19,18058,2024,Furnished,4,9,1,6,1,2,No,Yes,"Community Hall, Pool",West,Owner,Immediate
13696,Delhi,Delhi,Connaught Place,Apartment,3,1098,119.68,12356,1991,Unfurnished,2,3,34,1,3,3,Covered,Yes,Community Hall,East,Owner,Immediate
13697,Delhi,Delhi,Janakpuri,Apartment,5,2414,177.05,7056,2018,Semi-Furnished,2,7,7,1,0,1,Covered,Yes,"Lift, CCTV",North,Agent,Immediate
13698,Delhi,Delhi,Gurgaon MG Road,Apartment,3,1724,179.78,11963,1994,Unfurnished,2,3,31,1,2,2,Covered,No,"Lift, CCTV",North,Builder,Immediate
13699,Delhi,Delhi,Dwarka,Apartment,2,1070,61.56,5870,2020,Unfurnished,0,1,5,4,2,1,Open,No,"Lift, Garden, Community Hall",North,Owner,Immediate
13700,Delhi,Delhi,Greater Kailash,Builder_Floor,2,1101,163.0,16808,1992,Unfurnished,3,7,33,2,2,3,Open,Yes,Garden,North,Owner,Immediate
13701,Delhi,Delhi,Mayur Vihar,Apartment,2,787,41.92,4760,2022,Furnished,0,2,3,3,2,2,Covered,No,"Playground, Pool, Community Hall",West,Owner,1 Month
13702,Delhi,Delhi,Dwarka,Apartment,4,1586,96.11,6613,2018,Unfurnished,0,4,7,4,0,2,Open,Yes,"Lift, Gym, Playground",South,Owner,1 Month
13703,Delhi,Delhi,Rohini,Independent_House,1,623,45.72,7970,2002,Furnished,1,4,23,4,4,2,Open,Yes,Power Backup,South,Owner,3+ Months
13704,Delhi,Delhi,Punjabi Bagh,Apartment,3,1242,115.16,10602,1997,Unfurnished,1,2,28,3,2,2,Covered,No,"Lift, Community Hall",North,Builder,2 Months
13705,Delhi,Delhi,Rohini,Apartment,3,1190,88.94,7623,2008,Furnished,1,5,17,4,0,2,Open,No,"Gym, Lift",North,Owner,1 Month
13706,Delhi,Delhi,Saket,Apartment,3,1158,119.3,11179,1992,Semi-Furnished,0,5,33,4,0,2,Open,Yes,CCTV,East,Builder,2 Months
13707,Delhi,Delhi,Greater Kailash,Apartment,1,421,68.48,17962,1999,Unfurnished,0,4,26,2,4,2,Open,Yes,"CCTV, Playground",South,Owner,3+ Months
13708,Delhi,Delhi,Greater Kailash,Apartment,2,1078,144.64,13797,2001,Semi-Furnished,1,4,24,4,3,2,Open,Yes,Pool,East,Owner,3+ Months
13709,Delhi,Delhi,Dwarka,Apartment,1,503,24.94,5850,1991,Unfurnished,1,5,34,3,1,2,No,No,Pool,South,Owner,Immediate
13710,Delhi,Delhi,Rohini,Apartment,4,2168,100.65,5101,2012,Unfurnished,4,9,13,3,0,1,Covered,No,Community Hall,West,Owner,1 Month
13711,Delhi,Delhi,Janakpuri,Builder_Floor,3,1272,73.99,5755,2018,Semi-Furnished,4,5,7,4,0,1,Covered,Yes,,West,Agent,Immediate
13712,Delhi,Delhi,Gurgaon MG Road,Builder_Floor,3,1201,169.58,14278,2019,Unfurnished,4,7,6,3,5,2,Open,No,Clubhouse,West,Owner,1 Month
13713,Delhi,Delhi,Connaught Place,Apartment,5,2264,518.76,23215,2011,Semi-Furnished,0,5,14,3,3,2,Covered,No,Garden,West,Builder,1 Month
13714,Delhi,Delhi,Vasant Kunj,Builder_Floor,3,1464,226.11,17167,1998,Unfurnished,2,6,27,4,1,2,Covered,No,Gym,North,Owner,1 Month
13715,Delhi,Delhi,Lajpat Nagar,Villa,2,944,86.84,9650,2015,Unfurnished,2,5,10,6,1,2,Open,Yes,CCTV,North,Agent,1 Month
13716,Delhi,Delhi,Vasant Kunj,Apartment,3,1355,144.37,11587,2001,Unfurnished,3,6,24,2,2,2,Covered,No,Power Backup,East,Agent,1 Month
13717,Delhi,Delhi,Vasant Kunj,Apartment,3,1430,212.09,15800,1991,Unfurnished,0,1,34,2,1,2,Open,No,"CCTV, Garden, Community Hall, Gym",West,Agent,Immediate
13718,Delhi,Delhi,Saket,Apartment,4,1584,188.26,11268,2004,Furnished,5,10,21,3,4,3,Covered,Yes,CCTV,North,Owner,1 Month
13719,Delhi,Delhi,Other,Independent_House,5,2218,140.38,6246,2014,Semi-Furnished,4,4,11,3,5,2,Open,Yes,"Playground, Pool, Power Backup",North,Owner,1 Month
13720,Delhi,Delhi,Connaught Place,Apartment,4,1352,207.8,16306,2014,Unfurnished,0,1,11,2,1,2,Covered,No,Clubhouse,South,Owner,3+ Months
13721,Delhi,Delhi,Noida Sec 18,Apartment,3,1391,72.75,5307,2007,Unfurnished,4,9,18,2,0,2,No,Yes,Lift,East,Owner,Immediate
13722,Delhi,Delhi,Dwarka,Independent_House,3,1260,64.98,4964,2011,Furnished,0,2,14,0,1,3,Open,No,Lift,West,Owner,Immediate
13723,Delhi,Delhi,Rohini,Apartment,3,1415,75.45,5534,2000,Unfurnished,2,2,25,2,3,3,Open,No,"Pool, Power Backup",North,Owner,Immediate
13724,Delhi,Delhi,Saket,Apartment,3,947,98.64,10273,2015,Semi-Furnished,1,5,10,3,4,1,Covered,Yes,"Garden, Gym",South,Agent,Immediate
13725,Delhi,Delhi,Greater Kailash,Villa,2,1049,116.53,12124,2000,Unfurnished,2,6,25,7,3,2,Covered,Yes,"Lift, Pool",West,Owner,Immediate
13726,Delhi,Delhi,South Extension,Builder_Floor,4,2011,319.38,14851,2024,Furnished,5,8,1,1,3,2,Covered,No,Garden,East,Owner,Immediate
13727,Delhi,Delhi,Janakpuri,Apartment,4,1764,138.84,7786,2008,Furnished,0,5,17,2,0,2,Covered,No,"Pool, Clubhouse",South,Owner,3+ Months
13728,Delhi,Delhi,Gurgaon MG Road,Apartment,2,1120,144.89,14274,1996,Semi-Furnished,0,4,29,4,1,2,Covered,Yes,"Power Backup, Playground",North,Builder,Immediate
13729,Delhi,Delhi,Karol Bagh,Apartment,1,562,50.76,8150,2015,Semi-Furnished,1,6,10,3,2,2,Covered,Yes,"Garden, Clubhouse, Pool",West,Owner,Immediate
13730,Delhi,Delhi,Punjabi Bagh,Apartment,2,873,70.87,8092,2007,Furnished,1,3,18,5,2,1,Covered,No,"Community Hall, Gym",South,Owner,Immediate
13731,Delhi,Delhi,Rohini,Apartment,3,1355,90.21,7377,2002,Unfurnished,1,4,23,1,2,3,Open,Yes,"Community Hall, Garden, CCTV",East,Owner,1 Month
13732,Delhi,Delhi,Karol Bagh,Independent_House,2,907,66.73,7921,2004,Semi-Furnished,1,1,21,0,2,2,No,No,Pool,North,Owner,Immediate
13733,Delhi,Delhi,Saket,Villa,3,1404,143.17,11178,2000,Semi-Furnished,1,5,25,2,1,1,Covered,No,"Playground, Pool, Clubhouse",South,Owner,1 Month
13734,Delhi,Delhi,Noida Sec 18,Apartment,1,569,30.65,5628,2001,Unfurnished,0,3,24,4,1,3,Covered,Yes,Garden,North,Builder,3+ Months
13735,Delhi,Delhi,Karol Bagh,Apartment,3,1325,95.97,7930,1994,Semi-Furnished,2,4,31,2,1,1,Open,Yes,"Pool, Community Hall",East,Owner,1 Month
13736,Delhi,Delhi,Greater Kailash,Apartment,2,699,131.97,18868,2014,Unfurnished,1,1,11,5,2,3,Open,No,Lift,East,Owner,Immediate
13737,Delhi,Delhi,Punjabi Bagh,Villa,2,780,60.41,8829,1994,Semi-Furnished,0,1,31,5,2,2,Open,No,CCTV,East,Owner,Immediate
13738,Delhi,Delhi,Gurgaon MG Road,Apartment,2,759,102.45,13298,2005,Semi-Furnished,1,1,20,4,2,3,Open,Yes,"Power Backup, CCTV, Clubhouse",South,Owner,2 Months
13739,Delhi,Delhi,Saket,Apartment,4,1745,222.79,12227,2021,Furnished,4,4,4,1,4,1,Open,No,"Pool, CCTV, Playground, Clubhouse",South,Agent,1 Month
13740,Delhi,Delhi,Dwarka,Apartment,3,1433,79.83,5381,2004,Furnished,1,2,21,1,1,2,Open,Yes,"Clubhouse, CCTV",South,Agent,Immediate
13741,Delhi,Delhi,Connaught Place,Villa,2,869,174.09,20950,1995,Furnished,0,3,30,3,2,2,Open,No,Pool,West,Owner,3+ Months
13742,Delhi,Delhi,South Extension,Apartment,4,1872,180.04,11043,1992,Unfurnished,0,1,33,3,2,3,Covered,No,CCTV,West,Builder,Immediate
13743,Delhi,Delhi,Saket,Apartment,4,1781,143.19,9711,1990,Unfurnished,0,4,35,2,2,2,Covered,No,"Gym, Community Hall, Power Backup",North,Owner,2 Months
13744,Delhi,Delhi,Punjabi Bagh,Builder_Floor,4,1707,123.65,7400,1991,Furnished,1,1,34,3,4,2,Covered,No,"CCTV, Gym, Pool",South,Owner,1 Month
13745,Delhi,Delhi,Dwarka,Apartment,4,1543,93.52,5804,2016,Semi-Furnished,5,8,9,1,1,2,Covered,No,"Pool, Clubhouse",South,Builder,Immediate
13746,Delhi,Delhi,Other,Apartment,2,948,56.71,5932,2005,Furnished,1,1,20,3,2,3,Covered,Yes,"Pool, Garden",North,Owner,Immediate
13747,Delhi,Delhi,Dwarka,Apartment,5,2923,129.38,4686,2009,Unfurnished,9,14,16,4,4,2,Open,Yes,"CCTV, Pool, Garden",South,Builder,Immediate
13748,Delhi,Delhi,Connaught Place,Builder_Floor,3,1461,316.25,21551,2014,Unfurnished,2,3,11,6,4,2,Open,No,Gym,West,Owner,1 Month
13749,Delhi,Delhi,Rohini,Apartment,4,2081,146.93,7987,1997,Unfurnished,4,9,28,0,3,1,Open,Yes,Pool,West,Builder,1 Month
13750,Delhi,Delhi,Punjabi Bagh,Apartment,2,1008,71.64,7422,2020,Unfurnished,2,6,5,2,5,1,No,Yes,"Playground, Clubhouse",North,Owner,Immediate
13751,Delhi,Delhi,Greater Kailash,Apartment,2,869,163.54,19157,2013,Semi-Furnished,0,2,12,4,3,1,Open,Yes,Gym,North,Agent,2 Months
13752,Delhi,Delhi,Gurgaon MG Road,Apartment,1,552,62.59,11824,2003,Semi-Furnished,0,1,22,2,2,3,No,Yes,"Playground, Power Backup",North,Owner,2 Months
13753,Delhi,Delhi,Greater Kailash,Apartment,4,1720,286.71,15639,2020,Furnished,4,5,5,3,2,2,Open,Yes,Pool,East,Owner,3+ Months
13754,Delhi,Delhi,Janakpuri,Apartment,3,1547,95.25,7129,2005,Unfurnished,5,9,20,2,3,1,Covered,No,"Playground, CCTV",East,Owner,1 Month
13755,Delhi,Delhi,Dwarka,Apartment,2,907,51.98,5705,2024,Semi-Furnished,3,6,1,1,5,2,Covered,No,Power Backup,East,Owner,1 Month
13756,Delhi,Delhi,Saket,Apartment,4,1795,176.16,9703,2008,Semi-Furnished,5,5,17,5,1,3,Covered,No,"Playground, Gym",South,Owner,3+ Months
13757,Delhi,Delhi,Karol Bagh,Apartment,5,2116,177.15,9697,2001,Semi-Furnished,2,2,24,4,2,1,No,No,"Playground, CCTV",West,Agent,Immediate
13758,Delhi,Delhi,Gurgaon MG Road,Villa,3,1234,132.99,11651,2014,Unfurnished,3,4,11,3,4,2,Open,Yes,Community Hall,East,Owner,3+ Months
13759,Delhi,Delhi,Mayur Vihar,Apartment,3,1272,76.4,6604,2002,Unfurnished,0,2,23,3,1,2,Open,No,"Pool, Gym, Community Hall",North,Owner,Immediate
13760,Delhi,Delhi,Saket,Apartment,3,1411,166.51,12045,1995,Semi-Furnished,1,1,30,4,2,3,No,No,"CCTV, Community Hall",East,Owner,3+ Months
13761,Delhi,Delhi,Connaught Place,Apartment,4,2027,541.56,24501,2023,Semi-Furnished,3,4,2,1,0,2,Covered,No,"CCTV, Clubhouse, Playground, Gym",East,Agent,Immediate
13762,Delhi,Delhi,Vasant Kunj,Apartment,3,1045,134.57,13913,2002,Semi-Furnished,2,3,23,1,2,2,Open,Yes,"Garden, CCTV, Playground",North,Agent,1 Month
13763,Delhi,Delhi,Pitampura,Independent_House,2,797,40.68,6080,1991,Unfurnished,2,7,34,2,0,3,Covered,No,,North,Owner,1 Month
13764,Delhi,Delhi,Karol Bagh,Villa,4,1448,92.44,7211,2000,Semi-Furnished,2,7,25,2,0,2,Covered,Yes,"Lift, Power Backup",South,Owner,2 Months
